Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2014-09-25,76.85777282714844,78.56970575894664,76.76819105608146,78.23129670345797,37533000
2014-09-26,78.42040252685547,78.47016342418598,76.96725219606746,77.22602708683951,28872000
2014-09-29,78.6294174194336,78.82847619824307,77.54453416579238,77.75354816162402,34031000
2014-09-30,78.66923522949219,79.33609052991683,78.23129677853578,78.97777863251724,35899000
2014-10-01,76.19091796875,78.45026638320103,75.54396550678449,78.41045310623018,55090000
2014-10-02,76.71842956542969,77.1165547361642,75.28518198822785,76.21081978290303,36488000
2014-10-03,77.07673645019531,77.69382321080107,76.89758051468917,77.39523504736118,23340000
2014-10-06,77.19617462158203,77.52462846089905,76.48950604201292,76.82791509895941,25729000
2014-10-07,75.93212890625,77.58433799298908,75.88236041593389,76.68856591614302,25317000
2014-10-08,77.15636444091797,77.34547561543602,74.74771804314753,75.82265378208203,32976000
2014-10-09,75.55392456054688,77.39524505070305,75.49420084525518,76.91749329640203,32487000
2014-10-10,72.5679931640625,76.14114933772548,72.41869527409084,75.23541437387519,52146000
2014-10-13,72.64761352539062,74.4292178345733,72.17981700480667,72.88649319139495,43938000
2014-10-14,73.24479675292969,73.83203310050065,71.71202734327018,73.65287714963567,50299000
2014-10-15,72.8665771484375,73.45381345683388,69.99013450237526,71.35371068152813,61528000
2014-10-16,72.28929901123047,73.00592279616954,70.24891986125192,70.45793386625816,53529000
2014-10-17,75.59371948242188,75.64348797247753,73.40404260487128,73.881794291147,76342000
2014-10-20,76.58903503417969,76.72837770583385,75.02639999325275,75.24536921831104,34701000
2014-10-21,78.32088470458984,78.37064560926878,76.78810759939417,77.19618042963087,32252000
2014-10-22,78.00237274169922,79.47542587873843,77.64406087731554,78.45025877537613,41862000
2014-10-23,79.66453552246094,80.25176420412492,78.6393684384677,79.00762791896706,35056000
2014-10-24,80.29158782958984,80.44088572178089,78.94792198708295,79.82379131107416,32248000
2014-10-27,79.90341186523438,80.4209768401462,79.38585448392821,80.36125313159134,30169000
2014-10-28,80.39111328125,80.77929081933905,79.19674538954881,79.80388455268525,74212000
2014-10-29,75.50415802001953,76.51937008300845,74.42922224019124,75.0960775949784,106120000
2014-10-30,73.7623519897461,74.99653304683173,72.5580289882472,74.69794489735894,83270000
2014-10-31,74.63822174072266,75.34489023801812,74.10075395539823,74.57850562911058,44544000
2014-11-03,73.53343200683594,75.16573828855262,73.35427606891065,75.11597739077683,40727000
2014-11-04,75.40462493896484,75.41457256328063,73.30452198017072,73.88180312195249,39326000
2014-11-05,74.4789810180664,76.43974114010378,74.07090064628551,76.15110059280636,35913000
2014-11-06,74.90697479248047,75.24537628582361,73.96142646760849,74.53870764360104,21383000
2014-11-07,75.245361328125,75.50414380274955,74.66808026688763,75.03634734256084,20774000
2014-11-10,74.64817810058594,75.12592978161605,74.26000818195132,75.00648996295718,21575100
2014-11-11,74.260009765625,74.62827685247284,73.68272868687072,74.5984112019672,18715700
2014-11-12,74.36949157714844,74.78751954526284,73.19502662368042,73.93155317611131,26536600
2014-11-13,73.90170288085938,74.88705679306115,73.29456370424869,74.38940222820688,26448500
2014-11-14,74.52873992919922,74.57850841980843,73.69268396092428,73.9216007930734,19476900
2014-11-17,73.89173889160156,75.30508345914895,73.53342703995351,74.52873605150808,28701200
2014-11-18,73.99127960205078,74.44912849983476,73.55334873357134,74.10076421757222,20690500
2014-11-19,72.98602294921875,74.19034612858154,72.76705371776983,73.66283348569438,25441200
2014-11-20,73.25475311279297,73.6429230801182,72.16986976657793,72.45851033600552,19154900
2014-11-21,73.40404510498047,74.15052691960739,73.15521783343816,74.15052691960739,23060400
2014-11-24,73.66283416748047,74.0012356420472,73.00592646705368,73.1950376402565,22103800
2014-11-25,75.27523803710938,75.384722665288,73.78227411860861,73.86190068339438,32250200
2014-11-26,77.25588989257812,77.41513538921929,75.15578722498616,75.17569006446432,32695300
2014-11-28,77.33551025390625,77.9028361094422,76.86772137839152,77.30565219734206,15992000
2014-12-01,74.74771118164062,76.94734336052511,74.44912301063883,76.89758246216101,31789900
2014-12-02,75.10602569580078,75.55391935842032,74.68799768557402,74.97663824318944,16773900
2014-12-03,74.52873992919922,75.37475870792261,74.05099583121512,75.0263944608692,16689900
2014-12-04,74.88705444335938,75.19560542753985,74.30978093738189,74.47898166165794,14362800
2014-12-05,76.00180053710938,76.39992568039632,75.00649147569474,75.44442989267094,24306400
2014-12-08,76.16104125976562,76.88762017019772,75.04630004082985,75.82263984504728,25733900
2014-12-09,76.47955322265625,76.56913499691827,74.4292187558478,74.84724678612025,25358600
2014-12-10,75.82264709472656,77.18622328738559,75.71316248688358,76.29044358394556,32210500
2014-12-11,77.36537170410156,78.15165912962446,76.12123545743175,76.16104113495277,33462100
2014-12-12,77.46490478515625,78.50997472611272,76.65869929515512,76.7980495475547,28091600
2014-12-15,76.62885284423828,78.21139841394255,76.2008695863793,78.09195857677031,29396500
2014-12-16,74.33964538574219,77.02697714520184,74.24010839245324,75.83260916179898,31554600
2014-12-17,75.75297546386719,76.05157122837444,74.54865237593789,74.65813698335018,29203900
2014-12-18,78.03223419189453,78.03223419189453,76.15110061886898,76.52931533945416,34222100
2014-12-19,79.50527954101562,79.62471935374404,77.96255515969982,78.38058311384178,43335000
2014-12-22,81.06792449951172,81.50586294071498,79.62472931806418,79.70435586984766,31395800
2014-12-23,80.23186492919922,81.78454465210325,80.02285093523949,81.63524677253041,19865800
2014-12-24,80.39111328125,81.04802093720977,80.37121044028419,80.64989577544074,7685500
2014-12-26,80.40107727050781,80.89873187861306,80.13234712331793,80.63994935618847,10647400
2014-12-29,79.64463806152344,80.58023113029965,79.33609464250425,80.11243459591155,14134700
2014-12-30,78.84839630126953,80.2119650498973,78.72895646317384,79.47543836565706,14370800
2014-12-31,77.65401458740234,79.42567120844215,77.49476907608548,79.1668887097455,19935400
2015-01-02,78.08200073242188,78.55975247143573,77.33551886081705,78.21139578340807,18177500
2015-01-05,76.82791900634766,78.87825351313889,76.4994651503258,77.61421417973034,26452200
2015-01-06,75.79279327392578,77.22603328594651,75.00649813437246,76.86772897814596,27399300
2015-01-07,75.79279327392578,76.99711643391822,75.46433943203525,76.39993246277572,22045300
2015-01-08,77.81326293945312,77.86303143010313,75.72311542344683,76.38001545711485,23961000
2015-01-09,77.37532043457031,78.25119722467423,76.83785265708067,77.83316166866776,21157000
2015-01-12,76.36011505126953,77.63410947902533,75.85250528615859,77.47485637875296,19190200
2015-01-13,76.09137725830078,77.71373594269586,75.4941933201554,76.86772473085611,25179600
2015-01-14,75.92218017578125,76.83786276442613,75.67335289015344,76.06152284824434,25918600
2015-01-15,73.70263671875,76.21081213349746,73.19502698717297,76.0416114208402,34134000
2015-01-16,74.82733917236328,74.96668184023537,73.49362101666576,73.69268739477293,21791500
2015-01-20,75.88236236572266,75.95203369779212,74.46902529025328,75.3648049837218,22821600
2015-01-21,76.38002014160156,76.93739841536537,75.49419562766246,75.8027466201264,25096700
2015-01-22,77.28575134277344,77.38528073174588,76.32030032316896,76.80799964465785,19519500
2015-01-23,77.46490478515625,77.8232166488,76.67860972847164,77.28574885333437,16746500
2015-01-26,77.1364517211914,78.10190271900126,76.927437730986,77.61420340852196,19260800
2015-01-27,75.42452239990234,76.51936089142619,75.27522451614777,76.35016016685373,20110000
2015-01-28,75.88236236572266,77.27579660071747,75.64349031199961,76.53927000546811,53306400
2015-01-29,77.63410186767578,77.65400470645564,73.86187985287278,76.4894950009057,61293500
2015-01-30,75.55392456054688,77.79337024701948,75.3946714445777,77.6341171310503,42649500
2015-02-02,74.63822174072266,75.782828639454,73.4040406745732,75.75297058364796,41955300
2015-02-03,75.04629516601562,75.22545107793637,73.51351849593912,74.83728120104217,26957700
2015-02-04,75.27523803710938,75.99186193296688,74.65815114403765,74.73777011521624,20277400
2015-02-05,75.25531768798828,75.62358476925645,74.85719255027236,75.35484707401591,15062600
2015-02-06,74.12066650390625,75.34489238852738,73.90169729693845,75.3249895486237,21211000
2015-02-09,74.09080505371094,74.47897495970003,73.10544366748775,73.70263514772184,16194300
2015-02-10,74.83728790283203,74.98657818146471,74.15052224670086,74.49887888618579,15811300
2015-02-11,76.1511001586914,76.38997221269088,74.67803937288232,74.73775548798078,20877400
2015-02-12,75.87242126464844,76.50941852507303,75.53401219864432,76.49946330717712,17235000
2015-02-13,75.38470458984375,76.12123874709806,75.14583254636943,76.10132831387207,18621900
2015-02-17,75.245361328125,76.54922132417565,74.72780397248117,74.94677317457847,25254400
2015-02-18,76.35015869140625,76.53926984674791,75.09606712315097,75.58377404023149,22426400
2015-02-19,79.04745483398438,79.46548287547887,76.58903989524214,76.62885317447112,45851200
2015-02-20,79.52519226074219,79.96312306613308,78.8284713901934,79.17683562227039,36931700
2015-02-23,78.47016143798828,79.81383472319654,78.0123201886661,79.58491030173276,24139100
2015-02-24,78.08200073242188,79.10717554805511,77.73364404439421,78.13176922797138,18897100
2015-02-25,79.18679809570312,79.82379538082924,78.13177276601425,78.13177276601425,25593800
2015-02-26,80.03280639648438,80.98830219761946,79.34604070451626,79.50528620790261,31111900
2015-02-27,78.59955596923828,80.84895652199748,78.25119932455563,80.30153351349237,30739200
2015-03-02,79.37590026855469,79.48538487641356,78.151666741408,78.62941844784727,21662500
2015-03-03,79.22660064697266,79.32613003549487,78.1516650262793,79.23655586390656,18635000
2015-03-04,80.5205078125,80.7693350878207,78.48012111742793,78.92801476916868,28126700
2015-03-05,80.82904815673828,81.6053880114944,80.66980265521151,80.84895859043259,27825700
2015-03-06,79.63468170166016,80.94848938491249,79.45552576332548,80.52050617631332,24488600
2015-03-09,79.0673599243164,79.53515643161903,78.26115436325198,79.30623198993257,18925100
2015-03-10,77.18622589111328,78.88820358825937,77.18622589111328,78.13176652499244,23067100
2015-03-11,77.20612335205078,78.06208974971562,76.89757997391769,77.43504777665646,20215700
2015-03-12,78.55974578857422,78.67918561156883,77.5445338707397,77.73363743180747,16093300
2015-03-13,77.68388366699219,79.00763909043563,77.31561654081558,78.23129915370157,18557300
2015-03-16,77.70378112792969,77.7535496203686,76.99711257821083,77.59429651944873,19305400
2015-03-17,78.98773193359375,79.40575993921507,77.97251238439235,77.99242281910149,22170000
2015-03-18,80.53047180175781,80.85891806981776,78.79862830948304,78.87825486872464,36912400
2015-03-19,82.36183166503906,82.61065895103616,80.62004066305938,80.7394804940362,42099500
2015-03-20,83.40690612792969,84.20314885663957,82.68032713929615,82.99882574950128,44466300
2015-03-23,84.033935546875,84.56144807913097,82.90923915911424,83.5263258525738,27357300
2015-03-24,84.9098129272461,85.66624993414337,84.1235178637196,84.31262901384528,32576500
2015-03-25,82.5310287475586,85.11883088877548,82.5310287475586,85.0989280479625,37436100
2015-03-26,82.62061309814453,83.377042570378,81.75469142039644,82.33197253889517,32794800
2015-03-27,82.90924835205078,83.5561931709778,82.49121277260161,82.98886730630274,18372600
2015-03-30,82.8097152709961,83.94436705379151,82.02342775308485,83.41685443819787,24527700
2015-03-31,81.83431243896484,83.1083068256263,81.8243572221175,82.51112290607944,19734300
2015-04-01,81.2868881225586,82.33196566033472,80.49064544037215,82.1129964548117,22058200
2015-04-02,81.17740631103516,82.17271539319539,81.05797408108356,81.86417200767953,19664100
2015-04-06,82.05329132080078,82.421550857904,80.42098487126614,80.42098487126614,19062900
2015-04-07,81.93385314941406,83.02869175215137,81.83432374800277,82.26230700831724,17467000
2015-04-08,81.89402770996094,82.7101808301162,81.45608929645138,82.24238435997744,18966700
2015-04-09,81.78453826904297,82.41158779558823,81.32669704273032,82.11299205974716,15927300
2015-04-10,81.65515899658203,82.22248487651221,81.52577154803856,81.8243597201248,12529700
2015-04-13,82.62061309814453,83.5462508938042,81.53572219657927,81.54567741409988,26883100
2015-04-14,83.12821197509766,83.29742029178122,82.05328392749297,82.7798553118181,19634200
2015-04-15,82.32201385498047,83.26756204586646,81.88407542578672,83.15807743856801,22390900
2015-04-16,81.92388916015625,82.68032619838729,81.76464365366884,82.08314226024943,13769700
2015-04-17,80.40107727050781,81.7248403505334,79.99300444053698,81.09779827801918,24215000
2015-04-20,82.70023345947266,82.75995717200274,80.85891305445882,81.15750883629076,28796800
2015-04-21,83.22775268554688,84.09366677395408,83.14812613220187,83.60596742352655,27171900
2015-04-22,84.23300170898438,84.34248631137645,83.25760309771641,83.92445833511876,45548000
2015-04-23,82.02342224121094,85.18849772208354,82.02342224121094,83.70548936766622,73728100
2015-04-24,81.14755249023438,82.55094201428155,81.09779158969177,82.38173369033969,29660400
2015-04-27,81.52576446533203,82.54097631199598,81.24707156454879,81.48595119379156,25446000
2015-04-28,80.3015365600586,81.51581484782557,79.853650513275,81.44614351624577,23775300
2015-04-29,80.092529296875,81.00821190134309,79.14698103898634,79.63468799464096,26430300
2015-04-30,78.40049743652344,80.58022687807045,77.9526113619947,79.63468623468484,28999000
2015-05-01,78.61946105957031,79.3858532934181,77.74359181449269,78.86828832626793,24136400
2015-05-04,78.4403076171875,79.31618448371219,78.26115167572615,78.9578726007895,14692000
2015-05-05,77.19617462158203,78.43036342502673,76.85777315824167,78.18153613953311,22311300
2015-05-06,77.73363494873047,78.4403034599292,76.6885650069318,77.60424750649027,28663000
2015-05-07,78.06208801269531,78.56969774736541,77.19616641750578,77.63410482338628,19749400
2015-05-08,78.1417236328125,78.85834743707434,77.6639718987692,78.72895238743439,19943600
2015-05-11,77.6440658569336,78.6592778087266,77.56443930560704,78.11186235396977,18874100
2015-05-12,77.09664154052734,77.524624754861,76.42978626974875,77.50472191415966,21285300
2015-05-13,78.07205200195312,78.16162618034546,77.28575686377138,77.35542820038971,21512300
2015-05-14,80.98829650878906,81.4660405789958,78.30095763785711,78.56969532175285,49438000
2015-05-15,80.04276275634766,81.13760134004734,79.80389067839289,81.02812431592318,27069900
2015-05-18,80.50059509277344,80.99824962928723,79.85365027018997,79.95317965877162,21613700
2015-05-19,80.25176239013672,81.3067950997545,80.17214344082629,80.86885670732428,17955400
2015-05-20,80.17216491699219,80.71958046056413,79.08727386156653,80.09253835274667,23056900
2015-05-21,80.10247802734375,80.54040885849695,79.70435287698167,79.81383748317138,13402700
2015-05-22,80.16220092773438,80.9285856423299,79.87356035912907,79.97308975674318,19567900
2015-05-26,78.9578628540039,80.2219019117848,78.70903561011275,80.05270120840397,16321300
2015-05-27,80.17216491699219,80.281649544428,79.05741579837624,79.22661655219264,14160900
2015-05-28,79.7740249633789,80.6897075023494,79.62472708138017,79.87355435350949,11982000
2015-05-29,78.81853485107422,79.69440417862846,78.50998384766255,79.5749643456685,16134600
2015-06-01,79.91337585449219,80.00295003674869,78.29102460690379,78.92802188163829,18119000
2015-06-02,80.06266021728516,80.96838747928264,79.18678341738712,79.38584977809359,18923300
2015-06-03,82.05329132080078,82.14286550216974,80.86887096532382,80.96840036471372,31775000
2015-06-04,81.66511535644531,82.56088747884401,81.12764752684257,81.75468953124283,20863900
2015-06-05,81.75468444824219,82.07318303928534,81.12764248282751,81.48595434695173,16143100
2015-06-08,80.29158782958984,81.61535083015418,79.75411997386584,81.43619487824618,16915500
2015-06-09,80.29158782958984,80.8091528433713,78.94792198708295,80.22191649238152,16497500
2015-06-10,81.77460479736328,82.21253566714661,80.43093134716442,80.45084178292193,21531200
2015-06-11,81.4461441040039,82.5111245193266,80.97834761990414,81.92388821153997,18656800
2015-06-12,81.14755249023438,81.70492317539043,80.81909865350767,80.98830697744953,11417900
2015-06-15,80.3313980102539,80.55036723121187,79.69440078216127,80.17215250003372,18805100
2015-06-16,80.67975616455078,81.12764983208288,80.07261698387394,80.44088409803064,13693700
2015-06-17,81.40633392333984,81.83431714914309,80.95844026269592,81.37647586468478,18350300
2015-06-18,82.52108001708984,82.7997653463682,81.18736189233607,81.25703322465567,26782600
2015-06-19,82.12295532226562,82.59075181056876,81.73478538380255,82.4414539280201,23353200
2015-06-22,84.34249114990234,84.57141558447462,82.91919883075995,83.0187358158123,29383100
2015-06-23,87.46776580810547,87.55734758073112,84.36240610439911,84.56146489795755,50667900
2015-06-24,88.44316101074219,88.83133092494259,87.03977163355206,87.24879321221867,41370200
2015-06-25,87.56729888916016,88.98063600370455,87.42794862756291,88.84129333571317,27302000
2015-06-26,87.59716033935547,87.92560658742097,86.42269523966176,87.70664495324603,38214600
2015-06-29,85.39752197265625,87.08954436866229,85.32785064090555,86.20371989628664,35957900
2015-06-30,85.36766052246094,86.29329831475819,85.16860173440807,86.19376892073176,23016500
2015-07-01,86.5023193359375,87.53743413922352,86.08428373404996,86.36296907290435,25260000
2015-07-02,86.88053894042969,87.02983683564747,85.93499066645468,86.99002355734896,16908800
2015-07-06,87.13932037353516,87.77631763121055,85.98475809799457,86.08428749570517,24635900
2015-07-07,86.81085968017578,87.43790167054418,84.83019672560407,87.3881407724166,33059900
2015-07-08,85.24822998046875,86.34306852371975,85.04916359485556,85.88522722721865,24399300
2015-07-09,85.47714233398438,87.18907519214264,85.24822549458284,86.32316113951093,23307400
2015-07-10,87.53742980957031,87.80616751132081,86.36296480134088,86.94024588533284,23245900
2015-07-13,89.67735290527344,89.79679273698365,88.00523322936148,88.24411289278189,29976700
2015-07-14,89.25932312011719,90.3740720798896,89.22946506118146,90.0356630268705,26627800
2015-07-15,89.33895111083984,90.56317710854401,89.00054205237437,89.57782317977619,30886600
2015-07-16,90.42383575439453,90.43379097221387,89.34890003809342,89.8565098363922,21804100
2015-07-17,94.5245132446289,94.94254127424776,92.10591165382502,92.11586687175108,54001600
2015-07-20,97.45072174072266,98.13747988506861,94.91268039111323,95.40037974449638,54860500
2015-07-21,97.92845916748047,98.77447036152206,96.68432282518236,98.48582981887623,39453300
2015-07-22,96.58480072021484,97.12226857185206,95.47005173975178,96.28620493810323,28299500
2015-07-23,94.99229431152344,96.99285995353634,94.36524477553289,96.50516066501433,29418800
2015-07-24,96.4952163696289,97.30142192234469,95.4302359125112,96.89334153727046,33444900
2015-07-27,93.72825622558594,96.15681286215809,93.38985477615188,96.12695480410284,38585400
2015-07-28,94.84300994873047,95.11174007842341,92.87229448775945,94.39511627443395,35236000
2015-07-29,96.5350341796875,96.82367474994398,94.29558854933109,95.86817885889134,64648300
2015-07-30,94.76337432861328,95.36055824360616,91.36937439568037,94.46478616791957,86211300
2015-07-31,93.56900787353516,95.87812461408191,93.50928416563445,94.50459323644954,46509000
2015-08-03,93.69839477539062,94.63398772648213,92.36468427316748,93.0912556382277,29343100
2015-08-04,93.61878204345703,94.28564498658604,92.89221057117349,93.35005189742495,20136000
2015-08-05,95.98760986328125,96.63455468876653,94.73351829943176,94.80318963111198,29813200
2015-08-06,94.6738052368164,98.27681935358325,93.97708430394785,96.72413957259448,42271300
2015-08-07,93.85765075683594,94.9524892433251,93.17088505088653,94.93257880899296,23199100
2015-08-10,93.7083511352539,95.45014202031957,93.19078616270096,95.231172808363,21624200
2015-08-11,93.18083953857422,94.31549129123914,92.46421578034254,93.2903241457266,22491000
2015-08-12,93.7481689453125,93.9969962266464,90.76224156930576,92.26515288116617,27050500
2015-08-13,92.99172973632812,94.28563460682578,92.91210318567471,93.60882411348338,17451800
2015-08-14,93.97709655761719,94.27569236686702,92.77277328922811,93.10122716068155,15929700
2015-08-17,93.4893798828125,94.01689246722779,92.95191208163311,93.97707919377686,18313500
2015-08-18,94.72357177734375,95.40038231590854,93.59887515023732,93.63868842822423,22278800
2015-08-19,94.86290740966797,95.64920250591064,93.71830802536084,94.18609692135819,23251300
2015-08-20,90.13518524169922,94.32543543578524,90.03565585530585,93.10120955529645,44598200
2015-08-21,85.65630340576172,88.76167070147987,85.20841732368211,87.10945386008957,62778700
2015-08-24,81.70491790771484,81.70491790771484,71.66225303679471,76.66865644369389,83710700
2015-08-25,82.61065673828125,87.25874849374081,82.61065673828125,86.5421247142872,52021200
2015-08-26,86.78099822998047,87.04972833145962,82.8694333718825,85.54680954441699,45124300
2015-08-27,89.30908966064453,89.63753589535965,86.78100361343252,88.68204006228521,42431400
2015-08-28,90.58308410644531,91.05088060249807,89.36880577888857,89.45837995373823,33215900
2015-08-31,89.01048278808594,90.62288607668289,88.47301502522028,90.17499247749238,32850700
2015-09-01,86.82081604003906,88.97067974503275,86.09423705664041,86.44259372254149,36097400
2015-09-02,89.46833801269531,89.46833801269531,87.21893722944237,88.39340231872247,27190500
2015-09-03,87.73650360107422,89.39866806876788,87.31847557811047,89.33895194937485,27048200
2015-09-04,87.84598541259766,87.97537286502266,86.29329801546761,86.79095257747979,27328700
2015-09-08,89.11002349853516,89.8166920561575,88.41331015823309,89.26927660123614,27012500
2015-09-09,90.01576232910156,91.54853933768821,89.74702460506809,90.35416379657339,32551100
2015-09-10,91.54853057861328,91.62814953218493,89.20954821531888,89.64748663118769,26437400
2015-09-11,91.61820220947266,91.64806026636064,90.70251210114324,91.24993512277466,21185000
2015-09-14,91.87698364257812,92.18553463747806,91.17031506934008,91.87698364257812,20127900
2015-09-15,92.4642105102539,92.81256715242668,91.35941687821649,91.93669793873438,18859400
2015-09-16,93.01164245605469,93.16094035598547,92.1954892091872,92.46422694778396,16321200
2015-09-17,93.8974609375,95.06197840634518,92.4642209347466,92.93201744709208,27841800
2015-09-18,93.9571762084961,94.74347127232326,92.61351050442909,92.7628007876323,62300000
2015-09-21,95.10179138183594,96.03737680995489,94.0766165888193,94.1761535777224,28790000
2015-09-22,92.52392578125,94.23585851420307,91.48880348705501,93.33012365918049,36888900
2015-09-23,93.5291976928711,93.87755436045686,92.36468786396759,92.96187180748689,21701400
2015-09-24,93.9671401977539,94.32544450449733,91.80731357797826,92.62346677463985,29106000
2015-09-25,92.3348159790039,95.40036963402481,91.62814747429027,95.34065352178587,28961600
2015-09-28,88.7915267944336,91.8570807448382,87.76635960298935,91.6480667382569,41199900
2015-09-29,86.26343536376953,89.63753250707532,85.31789478373256,88.68203671011847,42281800
2015-09-30,89.47828674316406,89.5977189714315,87.59715321189614,88.02513641493414,36169100
2015-10-01,90.52336120605469,90.52336120605469,87.94551423646485,89.62758907512143,29283700
2015-10-02,91.63810729980469,91.76749474736503,87.95546671681544,88.48297931773817,37881700
2015-10-05,93.56900787353516,93.82778276455106,92.2253421466559,92.50402747150724,27292500
2015-10-06,92.36468505859375,93.72825362938636,91.90683620240908,93.6386794577017,22172800
2015-10-07,91.96656036376953,93.22065192877523,90.94139322798453,92.67322889820768,24129300
2015-10-08,92.0362319946289,92.78271380586216,90.04561383134023,91.45895090480984,27290500
2015-10-09,92.80261993408203,93.30027449253491,91.80731081717629,92.46421847926493,20012900
2015-10-12,93.81784057617188,94.15624203492216,92.23529511322303,92.88224756545236,18449600
2015-10-13,93.67849731445312,94.9226337171937,93.11117141854766,93.22065602947731,19480300
2015-10-14,93.62872314453125,94.75341965072433,93.17088188731269,93.6386783613593,19253400
2015-10-15,95.50985717773438,95.84826620925888,94.45483199645112,94.54440616756888,27557500
2015-10-16,97.08245086669922,97.13221176571076,94.90272150007864,95.72882987844969,25412900
2015-10-19,98.00808715820312,98.1076165483306,96.46535503360738,96.72413752282337,23729900
2015-10-20,96.54499053955078,99.12283767294379,96.10705207003588,98.26687876355639,30881800
2015-10-21,96.65446472167969,97.71944512643289,96.0174675222164,96.91324720696339,21917800
2015-10-22,99.20245361328125,99.26217732139123,97.09240323566719,97.33127528729027,26392100
2015-10-23,101.71063995361328,102.36754001477888,99.69016368377734,101.43195461896086,42809700
2015-10-26,103.28321838378906,103.32303165764097,101.07363863704964,101.72058345472793,25961200
2015-10-27,103.21354675292969,103.61167189668598,101.91964952772864,102.45711733275881,23795500
2015-10-28,103.71119689941406,103.98988980378446,102.43720256814161,103.412608749425,24081500
2015-10-29,104.38801574707031,104.62689539863301,103.03439476263824,103.4723331968974,20316700
2015-10-30,101.49166870117188,104.22876868731521,101.1731700974376,104.01975469051513,33487100
2015-11-02,102.82537841796875,102.98463151537905,100.70537281553209,101.24284062888341,24003900
2015-11-03,102.09880828857422,103.16378871127507,101.91965234860558,102.73580549877254,21242300
2015-11-04,103.45243072509766,103.65148950850417,101.99928034413381,102.70594889691449,43469300
2015-11-05,108.24981689453125,110.1309504348189,107.44361138183255,108.28963016867982,63232900
2015-11-06,106.59760284423828,108.22990915696693,105.4131901816351,107.53319582602388,35084300
2015-11-09,105.9904556274414,107.74220163238526,105.36341367727414,106.49806535487504,26383500
2015-11-10,107.40380859375,107.64268065146881,104.74632752640584,105.46295129316805,25031700
2015-11-11,108.49864959716797,109.3546160502213,106.60756074522212,107.7621153789368,25057100
2015-11-12,107.5132827758789,108.87685894024142,107.49337993559581,107.9711316320516,20924700
2015-11-13,103.46238708496094,107.74221963203638,103.34295484227468,107.20475175912878,30278400
2015-11-16,103.55195617675781,103.68134362168841,99.99870311354775,102.83533243399182,49309200
2015-11-17,104.63683319091797,105.70181352485416,103.65147940002124,104.1292310646529,26807200
2015-11-18,107.26445770263672,107.37394231044827,104.89562479298043,105.3037051663882,23836500
2015-11-19,105.76154327392578,107.22464881308056,105.45299230041338,106.85638172567793,25520600
2015-11-20,106.81658172607422,107.36400481678182,106.11986833208861,106.33882997476518,22129600
2015-11-23,106.44831085205078,106.96587586391426,105.58239674904283,106.68719051611372,19897200
2015-11-24,105.24398040771484,105.99046222065643,103.90031466314112,105.50276289574418,23577300
2015-11-25,104.91553497314453,106.09994762830085,104.60698399114763,105.8312175147998,15150800
2015-11-27,104.9553451538086,105.46295493841126,104.36811640961824,105.28379899052833,5913100
2015-11-30,103.75101470947266,105.60229017607823,103.2633153943019,105.3435076932179,20383200
2015-12-01,106.61752319335938,106.64738125408985,104.00981038120405,104.33826423645236,22781900
2015-12-02,105.57243347167969,107.41375374502545,105.29374814515457,106.49807121684131,24429100
2015-12-03,103.89036560058594,106.34878039848763,102.86519839839188,105.77149927314915,23236500
2015-12-04,105.68192291259766,107.22465508964942,103.62163333312164,104.3183466813093,21224700
2015-12-07,105.1146011352539,106.32887952705009,104.16906046943558,105.98052283930683,15474900
2015-12-08,105.9904556274414,106.40849118782481,103.46236980030801,103.51213828885051,20401800
2015-12-09,104.10932922363281,105.94070189664747,103.06425923601545,105.68191940721596,23517300
2015-12-10,104.92549133300781,105.90089766501575,103.92023453435405,104.55723179842221,17454300
2015-12-11,101.64097595214844,103.8505559478332,101.43196193608122,103.66145236773794,26427700
2015-12-14,104.16905212402344,104.24867107941024,100.9840585067756,101.81016686695973,24648100
2015-12-15,104.05957794189453,105.30371441851399,103.79084021052513,104.8060598278662,21764300
2015-12-16,106.28905487060547,106.58764303087455,103.70125284691275,104.87571783529093,22680500
2015-12-17,105.72174072265625,107.24456253014911,105.6321589491298,106.98578002103596,21675700
2015-12-18,103.55195617675781,106.08998973984755,103.48228484585587,105.58238758339294,35994200
2015-12-21,104.27852630615234,104.65674860679658,103.11401653477031,104.41787655990922,16138800
2015-12-22,105.01506805419922,105.1643659418826,104.3183471095455,104.7264274963063,14597100
2015-12-23,104.13917541503906,105.61223604056173,103.37279084477984,105.39326685088626,19599700
2015-12-24,104.52735900878906,104.82595477813955,104.00980161466819,104.24867367398507,6501800
2015-12-28,105.4330825805664,105.48285106796443,104.03964846307686,104.52734774643643,13069700
2015-12-29,106.75685119628906,107.23459528951273,105.75158692612298,105.92078764273947,17179900
2015-12-30,105.72174072265625,106.74690794764261,105.56248761132315,106.49808065638936,13115000
2015-12-31,104.16905212402344,105.67196336982657,104.1292388495272,105.50276264842182,18391100
2016-01-04,101.7405014038086,101.76040424540196,99.28208661549554,101.47176368385851,37912400
2016-01-05,102.24810028076172,103.22349888048706,101.1930675423418,102.40734577733502,23258200
2016-01-06,102.48698425292969,103.28322701569735,100.42669461893904,100.65561147071236,25096200
2016-01-07,97.4606704711914,100.9542077255745,96.84358365603742,100.02856990923732,45172900
2016-01-08,96.87342834472656,100.02855610281786,96.57483260249997,99.41146177923197,35402300
